h,famous
1.614618988383324e-11,1.0
1.8857145818227962e-11,0.0
1.4485407261236583e-11,0.0
2.3277042567342226e-11,0.0
1.470986171036695e-11,1.0
4.467120868960361e-12,0.0
2.1938915744950237e-11,0.0
4.228685356678143e-12,0.0
1.3750199762946142e-11,0.0
1.9667093400342812e-11,0.0
1.5999326316782847e-11,0.0
1.5723658956094747e-11,0.0
1.8361837799690414e-11,0.0
4.879849064138028e-12,0.0
1.4780599647929362e-11,0.0
1.525395539113818e-11,0.0
2.1268784307978064e-11,0.0
2.4809577024331357e-11,1.0
4.467120868960361e-12,0.0
1.8788951367389128e-11,0.0
2.5808715863665605e-11,0.0
4.344634163672422e-12,0.0
1.769450654088508e-11,0.0
1.4203381192210272e-11,0.0
1.6371057518982403e-11,0.0
1.3576115996671668e-11,0.0
4.1547643380166664e-12,0.0
1.7058664712551818e-11,0.0
1.489778387819221e-11,1.0
2.17882782653832e-11,1.0
8.570354166812743e-12,0.0
1.7649153137672527e-11,0.0
5.800390861801109e-12,0.0
1.9273917752578422e-11,0.0
1.7163996705446114e-11,0.0
1.8189567147386876e-11,0.0
4.344634163672422e-12,0.0
1.5313198411515977e-11,0.0
1.010290632220042e-11,0.0
1.6244198987698843e-11,0.0
1.873217323120866e-11,0.0
4.11876459552518e-12,0.0
1.3026415409245887e-11,0.0
1.4550505817801234e-11,0.0
1.2102092874520986e-11,0.0
1.758782287815901e-11,0.0
6.927494621440102e-12,0.0
1.6160404965320647e-11,0.0
1.5866302201698913e-11,0.0
1.3815388100805975e-11,0.0
1.3825373875664165e-11,0.0
4.9387798548932414e-12,1.0
1.3428843957662194e-11,0.0
1.8774188168151147e-11,0.0
1.4308636221299493e-11,0.0
1.2862988322640143e-11,0.0
4.83823937032432e-12,1.0
4.014413698879273e-12,0.0
1.2120301914671666e-11,0.0
4.687370004989106e-12,0.0
1.47914740334517e-11,0.0
4.311605124665812e-12,1.0
1.7758780258076466e-11,0.0
2.0944963736352685e-11,0.0
4.734052055685096e-12,0.0
4.879849064138028e-12,0.0
1.7338211151391458e-11,0.0
4.086539701222754e-11,0.0
1.6122678554602987e-11,0.0
4.083383355114349e-12,0.0
2.0403290122702532e-11,0.0
3.1192312629120746e-11,0.0
4.344634163672422e-12,0.0
1.6227965055783377e-11,0.0
1.1439581505258998e-11,0.0
4.344634163672422e-12,0.0
1.2395936794043213e-11,0.0
1.3919218700663782e-11,0.0
1.630262747094843e-11,0.0
1.3551680587250667e-11,0.0
2.861615297124673e-11,0.0
1.2912810301418026e-11,0.0
4.467120868960361e-12,0.0
1.2764212946351795e-11,0.0
1.6708151029714003e-11,1.0
4.425531717523673e-12,0.0
1.3227779436321404e-11,1.0
4.344634163672422e-12,0.0
1.2319517636199109e-11,0.0
2.0210475578990618e-11,0.0
4.1547643380166664e-12,0.0
4.2666411282348416e-12,0.0
1.2637035926540603e-11,0.0
4.384709828619403e-12,0.0
1.4492898400946315e-11,0.0
1.3333921083161962e-11,0.0
1.5623726610888637e-11,0.0
1.6789429040877538e-11,1.0
4.1547643380166664e-12,0.0
1.5324451629770343e-11,0.0
1.492285033463493e-11,0.0
1.533420641934701e-11,1.0
1.1711591336185021e-11,0.0
4.563616229337069e-12,0.0
1.4431523410482103e-11,0.0
1.7214414476479665e-11,0.0
1.1612649846569138e-11,0.0
6.715872440619362e-12,0.0
4.344634163672422e-12,0.0
1.6859727490592263e-11,0.0
1.4564344278540275e-11,0.0
1.7383787462313294e-11,0.0
1.848289645876027e-11,0.0
4.228685356678143e-12,0.0
1.4600668176138283e-11,0.0
1.3767027738621177e-11,0.0
1.2466311996895336e-11,0.0
1.9270430710042956e-11,1.0
2.3311369481484467e-11,0.0
2.3300508939077113e-11,1.0
2.122185475412461e-11,0.0
1.58300087222802e-11,0.0
1.4759671929979643e-11,0.0
2.1453018740901337e-11,1.0
1.8023782279130768e-11,0.0
1.579919259581255e-11,0.0
1.8501072800852293e-11,0.0
1.7371750296731857e-11,1.0
1.8446071633094914e-11,0.0
1.2442599258628297e-11,0.0
1.6777483117623083e-11,0.0
4.741710854923608e-12,1.0
1.3096152809124263e-11,0.0
1.707347360738635e-11,0.0
1.2910373448980852e-11,0.0
4.687370004989106e-12,0.0
2.0545638857414024e-11,1.0
4.083383355114349e-12,0.0
4.552689143842819e-12,0.0
1.733863189752994e-11,0.0
1.1812058889821372e-11,0.0
4.083383355114349e-12,0.0
1.8445480924244312e-11,0.0
4.467120868960361e-12,0.0
4.552689143842819e-12,0.0
1.607970939418026e-11,1.0
1.2738533013413604e-11,0.0
1.3511812721149178e-11,0.0
1.2863082443058373e-11,0.0
4.311605124665812e-12,1.0
1.4571296518260713e-11,0.0
1.1710978156407086e-11,0.0
4.344634163672422e-12,0.0
1.8080561058667282e-11,0.0
4.1547643380166664e-12,0.0
1.802028081772343e-11,1.0
1.4158871994617963e-11,0.0
3.063226013795911e-11,1.0
1.8783092067622558e-11,0.0
1.7492171005781167e-11,0.0
1.437605890655525e-11,0.0
1.9741173532823515e-11,1.0
1.7392165456384256e-11,0.0
1.535051065504324e-11,0.0
2.2791919682216385e-11,0.0
1.3205056456102413e-11,0.0
1.3012955650545163e-11,0.0
1.4381837722353033e-11,0.0
1.8555590258495927e-11,0.0
1.4151362562704703e-11,0.0
1.3718204773827378e-11,0.0
1.5378157221358093e-11,0.0
1.5000387565838055e-11,0.0
1.7899765985680122e-11,1.0
4.596714491470326e-12,0.0
1.6252207837590402e-11,1.0
1.584593304599075e-11,1.0
1.369885728241814e-11,0.0
1.7407316499826993e-11,0.0
2.0474090023879512e-11,1.0
1.9879842307587013e-11,0.0
4.467120868960361e-12,0.0
1.326809033695365e-11,0.0
1.5392993752592057e-11,0.0
4.014413698879273e-12,0.0
4.2666411282348416e-12,0.0
1.4754673250859036e-11,0.0
1.923656253459624e-11,0.0
8.023012907248767e-12,0.0
1.5311747781220875e-11,0.0
4.344634163672422e-12,0.0
1.9245026594556098e-11,0.0
2.0891329850773535e-11,0.0
1.4696064042513724e-11,0.0
1.595243990555428e-11,0.0
1.3641326618082129e-11,0.0
1.5739600317437375e-11,0.0
1.6153065439633767e-11,0.0
1.2614957062346777e-11,0.0
1.760241743153828e-11,0.0
2.5296550220604725e-11,0.0
1.3360196752377379e-11,0.0
1.554904006765755e-11,0.0
1.1397945637158603e-11,0.0
1.542723138409802e-11,0.0
2.2024288593090317e-11,0.0
1.3602221511439305e-11,0.0
1.4119145928123162e-11,0.0
1.713103759937353e-11,1.0
1.2001194614856715e-11,0.0
2.260633517852534e-11,0.0
1.2753421391738604e-11,0.0
2.1256892879749034e-11,0.0
1.475011725063749e-11,0.0
4.344634163672422e-12,0.0
1.5854017568026094e-11,0.0
4.391268534338556e-12,1.0
1.5511102279195567e-11,0.0
1.2295055152301246e-11,0.0
4.083383355114349e-12,0.0
1.569410113040847e-11,0.0
1.7213997740092868e-11,0.0
1.682310641913369e-11,0.0
2.004307962277268e-11,0.0
4.789488776944803e-12,1.0
6.406028269260461e-12,0.0
1.35709456022381e-11,0.0
1.632088617558058e-11,0.0
4.344634163672422e-12,0.0
1.8308370441593487e-11,0.0
1.6384063924662e-11,0.0
1.3521784491414217e-11,0.0
1.6636213819727607e-11,0.0
1.5162410996423185e-11,0.0
1.180370492255878e-11,0.0
1.949659497634525e-11,0.0
1.4720216494597962e-11,0.0
1.2839295551269751e-11,0.0
1.5683023497766898e-11,0.0
1.6638605042140877e-11,0.0
1.3728130863543904e-11,0.0
4.648958859117679e-12,1.0
1.2543781243363161e-11,0.0
4.425531717523673e-12,0.0
1.767971572946424e-11,0.0
1.2549886805652303e-11,0.0
2.042151037287376e-11,0.0
1.476617963215471e-11,0.0
1.3509349305629508e-11,0.0
1.873490541112912e-11,0.0
1.4525950587220794e-11,1.0
4.467120868960361e-12,0.0
1.9994196653962775e-11,0.0
1.2739953555814862e-11,0.0
1.493042542223208e-11,0.0
1.2667471915571607e-11,0.0
1.7636283316507165e-11,0.0
1.481083076570246e-11,0.0
1.7326020269241903e-11,1.0
4.3386263215765694e-11,0.0
1.8489803595559124e-11,0.0
1.298363315412242e-11,0.0
1.528140105057113e-11,0.0
1.637513791115798e-11,0.0
4.1547643380166664e-12,0.0
1.904182565283693e-11,0.0
1.7353473731319897e-11,0.0
1.8048236210083973e-11,0.0
1.5405334937819224e-11,0.0
2.128374214668881e-11,0.0
1.5501094444022636e-11,0.0
4.1547643380166664e-12,0.0
1.389810527317334e-11,0.0
1.2417727926252706e-11,0.0
1.2746866007847068e-11,0.0
1.4204070679374743e-11,0.0
1.52298402802047e-11,0.0
2.3941048375874997e-11,1.0
1.1879213720999496e-11,0.0
1.35183680171448e-11,0.0
1.735628823151496e-11,0.0
1.299438241042915e-11,0.0
1.391824228859617e-11,0.0
1.3887218542186635e-11,0.0
4.1547643380166664e-12,0.0
1.636139280503918e-11,0.0
1.7726246463698227e-11,0.0
2.453294971098163e-11,1.0
1.5023160142663988e-11,0.0
1.470971655164613e-11,0.0
1.8864967239956376e-11,0.0
1.4588287664265195e-11,0.0
1.2813659273456672e-11,0.0
1.366053525838603e-11,0.0
2.1116103206936022e-11,1.0
1.2172227320652134e-11,0.0
1.616720971206781e-11,0.0
1.5970930252427478e-11,0.0
4.687370004989106e-12,0.0
1.426513459670925e-11,0.0
4.425531717523673e-12,0.0
1.6264458432881695e-11,0.0
4.467120868960361e-12,0.0
1.1501007811935608e-11,0.0
4.467120868960361e-12,0.0
1.480153830948311e-11,0.0
1.6271271070098474e-11,0.0
1.30726216275749e-11,0.0
1.3315629951322355e-11,0.0
1.9243141914480796e-11,0.0
1.508475126473938e-11,0.0
2.416106919321331e-11,0.0
6.437289983505698e-12,0.0
2.1550303026144287e-11,0.0
4.344634163672422e-12,0.0
1.3770178864378428e-11,0.0
4.344634163672422e-12,0.0
4.789488776944803e-12,1.0
4.887992644166316e-12,1.0
1.656563095350563e-11,0.0
1.3149170634568898e-11,0.0
2.4437989579709768e-11,1.0
1.4973286796370857e-11,0.0
1.437741043338894e-11,0.0
1.811331815756096e-11,0.0
1.6015849597449633e-11,0.0
1.4840213649114335e-11,0.0
1.1308058053791506e-11,0.0
1.3652827908432796e-11,0.0
2.064050484421896e-11,0.0
1.2601278841416998e-11,0.0
1.990706858159244e-11,0.0
2.1015672943195742e-11,1.0
1.556115805050514e-11,0.0
1.3137966253891814e-11,0.0
2.3461662026276932e-11,1.0
4.55976600388467e-12,1.0
1.8839903979843853e-11,1.0
4.083383355114349e-12,0.0
1.4886494775971737e-11,0.0
1.811367796341009e-11,0.0
1.9026062029995307e-11,0.0
4.55976600388467e-12,1.0
2.6992415285553107e-11,1.0
1.823335229294057e-11,0.0
1.1661158524255175e-11,0.0
1.2197267256839585e-11,0.0
1.7467727498768085e-11,0.0
1.609604950625372e-11,0.0
1.855125019328651e-11,1.0
4.467120868960361e-12,0.0
1.398918335244626e-11,0.0
5.7848826209545225e-11,0.0
1.4143105999537731e-11,0.0
1.9654553632199895e-11,0.0
1.4901608021616765e-11,0.0
1.46900077756697e-11,0.0
4.228685356678143e-12,0.0
4.467120868960361e-12,0.0
4.467120868960361e-12,0.0
1.2042901291306221e-11,0.0
4.2666411282348416e-12,0.0
1.598113511832423e-11,0.0
4.1547643380166664e-12,0.0
2.4359146496398742e-11,0.0
1.892549244838004e-11,0.0
1.211301877435414e-11,0.0
2.5530326894139228e-11,1.0
1.2048247787157087e-11,0.0
1.7863751169745602e-11,0.0
1.1410364291019595e-11,0.0
2.1343595407066396e-11,1.0
1.147915825555952e-11,0.0
1.8884500478600903e-11,0.0
1.4420604585082582e-11,0.0
1.3161646146791538e-11,0.0
1.845908485797855e-11,0.0
1.503221446396694e-11,0.0
4.596714491470326e-12,0.0
1.472998107245652e-11,0.0
1.6061548425146507e-11,0.0
1.7695417215989846e-11,0.0
1.89757304763601e-11,0.0
1.5204602061255148e-11,0.0
1.0114761169437006e-11,0.0
1.1870628080116855e-11,0.0
1.266525219481666e-11,0.0
2.1245603730760048e-11,1.0
1.2952823512755798e-11,0.0
4.48951448399443e-11,0.0
4.2666411282348416e-12,0.0
2.9450319167060587e-10,1.0
2.4156745924011027e-11,1.0
1.613099095959329e-11,0.0
1.2109529884087143e-11,0.0
1.5946703389410493e-11,0.0
2.6111474728336228e-11,0.0
0.06648621496735244,0.0
1.5969562648509717e-11,0.0
1.704494636432431e-11,1.0
1.7379204569627885e-11,0.0
2.323218541525416e-11,0.0
1.6350842309547708e-11,0.0
1.1546096835846515e-11,0.0
4.344634163672422e-12,0.0
4.344634163672422e-12,0.0
1.696391511440914e-11,0.0
4.781673298691417e-12,0.0
2.135540841291944e-11,0.0
1.9928328160331113e-11,0.0
4.432214501748761e-12,1.0
1.330863559478018e-11,0.0
4.083383355114349e-12,0.0
7.998686117035495e-12,0.0
4.31505489925651e-12,0.0
2.1939478275629453e-11,1.0
1.3460083162420284e-11,0.0
1.927501030151677e-11,0.0
1.8144378988144924e-11,1.0
4.687370004989106e-12,0.0
1.492639539180931e-11,0.0
2.0076826151865294e-11,0.0
